Protocol Name,Sample ID,Resolve,InChiKey,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
panc1-proliferating,NCGC00016311-16,MLS000028589-01|MLS000040874-01|MLS000069487-01|MLS001076484-01|MLS001077339-01|MLS001201741-01|NCGC00016195-01|NCGC00016195-02|NCGC00016311-01|NCGC00016311-02|NCGC00016311-03|NCGC00016311-04|NCGC00016311-05|NCGC00016311-06|NCGC00016311-07|NCGC00016311-08|NCGC00016311-09|NCGC00016311-10|NCGC00016311-11|NCGC00016311-12|NCGC00016311-13|NCGC00016311-14|NCGC00016311-15|NCGC00016311-16|NCGC00016311-17|NCGC00016311-18|NCGC00016311-19|NCGC00016311-20|NCGC00016311-21|NCGC00016311-22|NCGC00016311-23|NCGC00016311-24|NCGC00016311-25|NCGC00016311-26|NCGC00016311-27|NCGC00016311-28|NCGC00016311-29|NCGC00016311-30|NCGC00016311-31|NCGC00016311-32|NCGC00016311-33|NCGC00016311-34|NCGC00016311-35|NCGC00016311-36|NCGC00016311-37|NCGC00016311-38|NCGC00016311-39|NCGC00094835-01|NCGC00094835-02|NCGC00094835-03|NCGC00094835-04|NCGC00261667-01,InChIKey=MRBDMNSDAVCSSF-UHFFFAOYSA-N,activity,41.53311,-2.2,-53.633,81.954,CC1=CC=C(C=C1)N(C\C2=N\CCN2)C3=CC=CC(=C3)O,,,,PHENTOLAMINE,,AC121,BIOMOL,,-4.3816,0.286,Phentolamine mesilate, Regitine;Phentolamine mesylate;Phentolamine;PHENTOLAMINE; ; Regitin;Phentolamine hydrochloride; Regitin mesylate; Vasomax;PHENTOLAMINE HYDROCHLORIDE; Phentolamine hydrochloride; Fentolamina;,-2.4,,15.568,8.839,69.134,48.394,4.449,0.018,0.569,,,,,,,102.027,,,123.221,54.087,480.439,,,,,,,,,,1AMCCN88WLZC,MRBDMNSDAVCSSF,7366360;,PANC1,GsWZlpJdtCaocdyOQW,,alpha-Adrenoceptor Antagonist,,,,,,281.4,124882053,65-28-1,ADRA1A,148,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,659,221,643,000,000,000,000",,,,,1,,155551077,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656323
panc1-proliferating,NCGC00167751-03,NCGC00167751-01|NCGC00167751-02|NCGC00167751-03|NCGC00167751-04|NCGC00167751-05|NCGC00167751-06|NCGC00254231-01,InChIKey=DRZXDZYWZSKFDL-UHFFFAOYSA-N,activity,41.53311,-2.2,-54.178,88.776,COC1=CC(=C2C(=O)N(COC/3=C/C(=O)N4\C=C/C=C(OCCN5CCCCC5)\C4=N3)[S+]([O-])(=O)C2=C1)C(C)C,,,,,,2506,Tocris,,-4.3816,0.154,SSR-69071, SSR-69071;SSR-69071,-2.4,,7.87,3.242,72.137,44.282,3.247,0.049,0.49,,,,,,,98.461,,,115.564,43.427,461.697,,,,,,,,,,3AAQ6S5KH66D,DRZXDZYWZSKFDL,,PANC1,xmYhQjokUYGDnSpZgT,,Leukocyte Elastase Inhibitor,,,,,,556.6,174006334,344930-95-6,ELA2,1991,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,406,221,645,000,000,000,000",,,,,1,,155550952,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656957
panc1-proliferating,NCGC00345833-01,NCGC00345833-01|NCGC00345833-02|NCGC00345833-03|NCGC00345833-04|NCGC00345833-05|NCGC00345833-06|NCGC00345833-07|NCGC00345833-08|NCGC00345833-09|NCGC00345833-10,InChIKey=OQWZIAVXCYIZNN-UHFFFAOYSA-N,activity,41.53311,-2.2,-37.271,75.408,CN(C)CCOC1=CC(=CC=C1NC(=O)C2COC3=CC=CC=C3O2)C4=C[NH]N=C4,,,,,,SYN-1083,SynKinase,,-4.3816,0.2,SR-3677,SR3677,-2.4,,10.725,4.868,40.909,58.063,4.955,0.033,0.522,,,,,,,95.334,,,109.58,68.671,453.948,,,,,,,,,,5S4X6WHYRUV4,OQWZIAVXCYIZNN,,PANC1,kYarWPZhCZDdkcINfB,,ROCK II Inhibitor,,,,,,408.5,174006422,1072959-67-1,ROCK2,9475,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,671,221,645,000,000,000,000",,,,,1,,155552217,,,HTS,45.87156,,,,,,,,,,,,,,,,,,,,,,,,,,221655885
panc1-proliferating,NCGC00024928-22,AB02540565-01|MLS001055370-01|MLS001332535-01|MLS001332536-01|MLS002154210-01|MLS003106262-01|NCGC00024928-01|NCGC00024928-02|NCGC00024928-03|NCGC00024928-04|NCGC00024928-05|NCGC00024928-06|NCGC00024928-07|NCGC00024928-08|NCGC00024928-09|NCGC00024928-10|NCGC00024928-11|NCGC00024928-12|NCGC00024928-13|NCGC00024928-14|NCGC00024928-15|NCGC00024928-16|NCGC00024928-17|NCGC00024928-18|NCGC00024928-19|NCGC00024928-20|NCGC00024928-21|NCGC00024928-22|NCGC00024928-23|NCGC00024928-24|NCGC00024928-25|NCGC00024928-26|NCGC00024928-27|NCGC00024928-28|NCGC00024928-29|NCGC00024928-30|NCGC00024928-31|NCGC00024928-32|NCGC00024928-33|NCGC00024928-34|NCGC00024928-35|NCGC00024928-36|NCGC00024928-37|NCGC00024928-38|NCGC00024928-39|NCGC00024928-40|NCGC00024928-41|NCGC00024928-42|NCGC00024928-43|NCGC00024928-44|NCGC00024928-45|NCGC00024928-46|NCGC00024928-47|NCGC00024928-48|NCGC00024928-49|NCGC00024928-50|NCGC00249239-01|NCGC00254000-01|NCGC00254455-01|NCGC00258795-01|NCGC00259619-01|NCGC00261179-01|NCGC00261888-01,InChIKey=FQZYTYWMLGAPFJ-OQKDUQJOSA-N,activity,41.53311,-2.2,-45.437,72.742,CCC(/C1=CC=CC=C1)=C(C2=CC=CC=C2)/C3=CC=C(OCCN(C)C)C=C3,,,,,,MS-01500557,Microsource,,-4.3816,0.215,Tamoxifen,"Soltamox; ""Tamoxifen; ; Novaldex; Tamoxifen; Tomaxithen; Tamoxifen citrate salt; Tamoxifen, citrate salt; Nolvadex; Tamoxifeno;ICI-46474;ICI-46474?;Tamoxifen citrate;Tamoxifen; Zitazonium; Citrate, Tamoxife",-2.4,,11.791,31.82,41.77,51.477,3.512,0.048,0.491,,,,,,,96.914,,,108.405,66.635,462.467,,,,,,,,,,77VBQQV883JS,NKANXQFJJICGDU,,PANC1,kCkWkFeXIlyUQEjUcn,,Selective Estrogen Receptor Modulators (SERM),,,TRICARBOACID,,,371.5,174007292,10540-29-1,ESR1,2099,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,425,221,647,000,000,000,000",,,,,1,,155551971,,,HTS,45.87156,,,,,,,,,,,,,,,,,,,,,,,,,,221656536
panc1-proliferating,NCGC00263193-01,NCGC00263193-01|NCGC00263193-02|NCGC00263193-03|NCGC00263193-04|NCGC00263193-05|NCGC00263193-06,InChIKey=SHPFDGWALWEPGS-UHFFFAOYSA-N,activity,41.53311,-2.2,-57.443,70.38,COC1=CC(=CC=C1NC(=O)NC(C)C2=NC=CS2)OC3=CC=NC4=CC(=C(OC)C=C34)OC,,,,,,SYN-1049,SynKinase,,-4.3816,0.177,KI-20227,KI-20227,-2.4,,9.116,3.315,53.213,43.67,3.99,0.001,0.727,,,,,,,101.113,,,113.866,60.653,476.425,,,,,,,,,,U3A1ZQY4BA94,SHPFDGWALWEPGS,,PANC1,lKBQkeDyoGVTRjEABo,,CSF1R (c-FMS) Inhibitor,,,,,,480.5,137276037,623142-96-1,CSF1R,1436,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,684,221,644,000,000,000,000",,,,,1,,155552422,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655995
panc1-proliferating,NCGC00096095-02,NCGC00096095-01|NCGC00096095-02|NCGC00381747-01,InChIKey=MHDPPLULTMGBSI-UUOKFMHZSA-N,activity,41.53311,-2.2,-65.33,77.985,NC1=NC=NC2=C1N=C(Cl)[N]2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,,,,LS-174469;8-chloroadenosine;NCGC00096095-01;Kolibri-C 006;8-Chloroadenosine (8-Cl-Ado);CIPLUS_725292;,,ST5298846,Timtec,,-4.3816,0.301,8-Cl-Ado,,-2.4,,14.519,3.138,62.769,42.193,2.188,0.007,0.623,,,,,,,107.522,,,128.924,66.155,501.243,,,,,,,,,,52K9TDVS37XP,MHDPPLULTMGBSI,7395289;,PANC1,eQRZDWHAbVtjlHJOKB,,Telomerase Inhibitor,,,H2O,,,301.7,26753806,34408-14-5,TERT,7015,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,134,221,647,000,000,000,000",,,,,1,,155554680,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656589
panc1-proliferating,NCGC00161408-02,MLS001401396-01|NCGC00161408-02|NCGC00161408-03|NCGC00161408-04|NCGC00161408-05|NCGC00161408-06|NCGC00161408-07|NCGC00161408-08|NCGC00247665-01|NCGC00247665-02|NCGC00247665-03|NCGC00247665-04|NCGC00247665-05|NCGC00247665-06|NCGC00247665-07|NCGC00247665-08|NCGC00247665-09,InChIKey=TVWRQCIPWUCNMI-UHFFFAOYSA-N,activity,46.600916,-2.2,-60.082,79.932,ClC1=CC=C2N/C3=N/C(=O)CN3CC2=C1Cl,,,,,,A7390,Bosche,,-4.3316,0.372,Anagrelide,;BMY-26538-01;BL-4162A;Agrelin; ANAGRELIDE HCl; Anagrelida; 3   Anagrelide; anagrelide;KRN-654;SPD-422;Agrylin;Thromboreductin;Xagrid; Agrylin;anagrelide;Anagrelide hydrochloride,-2.4,,16.908,9.669,62.857,38.639,1,0.023,0.551,,,,,,,98.721,,,118.37,55.513,455.286,454.583,,,,,,,,,QTFGWVMXJSSF,OTBXOEAOVRKTNQ,7361926;,PANC1,ocRYOSoOahDYQVSODU,,Phosphodiesterase III (PDE3) Inhibitor,,,HCL,,,256.1,124892336,58579-51-4,PDE3A,5139,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,092,221,645,000,000,000,000",,,,,1,,155550638,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657326
panc1-proliferating,NCGC00263134-01,NCGC00261964-01|NCGC00263134-01|NCGC00263134-02|NCGC00263134-03|NCGC00263134-04|NCGC00263134-05|NCGC00263134-06|NCGC00263134-07|NCGC00263134-08|NCGC00263134-09|NCGC00263134-10|NCGC00263134-11|NCGC00263134-12|NCGC00263134-13,InChIKey=FBLPQCAQRNSVHB-UHFFFAOYSA-N,activity,46.600916,-2.2,-84.375,57.517,CCC1=C(N=CN=C1)N2CCN(CC2)CC3=NC4=C([NH]3)C=CC(=C4)C(F)(F)F,,,,,,Axon 1602,ChemAxon,,-4.3316,0.212,PF-4708671,PF-4708671,-2.4,,11.092,7.096,64.075,6.408,1,0.002,0.671,,,,,,,90.783,,,102.233,38.158,408.734,,,,,,,,,,CG5XQBBRWGTM,FBLPQCAQRNSVHB,,PANC1,JMUPXUVkRrIpHcdRXa,,p70 ribosomal S6 kinase (S6K1) Inhibitor,,,,,,390.4,137275978,1255517-76-0,RPS6KB1,6198,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,627,221,646,000,000,000,000",,,,,1,,155552173,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656478
panc1-proliferating,NCGC00347935-01,NCGC00347935-01|NCGC00347935-02|NCGC00347935-03|NCGC00347935-04|NCGC00347935-05|NCGC00347935-06|NCGC00347935-07|NCGC00347935-08|NCGC00347935-09|NCGC00347935-10|NCGC00347935-11|NCGC00347935-12|NCGC00347935-13|NCGC00347935-14,InChIKey=CCAWRGNYALGPQH-UHFFFAOYSA-N,activity,46.600916,-2.2,-88.787,66.305,[O-][S+](=O)(NC1CC1)C2=CC=C(C(=C2)NC(=O)NC3=CC=CC(=C3)C(F)(F)F)C4=CSC=C4,,,,,,M60105-2s,XcessBio,,-4.3316,,AGI-6780,,-2.4,,,4.638,77.539,15.131,1,0.014,0.664,,,,,,,103.918,,,127.35,49.811,470.526,471.497,,,,,,,,,8FWT34VB6W57,IEZRQPZETYYPJR,,PANC1,XOIwpXFChWqKiaGLBc,,Mutant IDH2 Inhibitor,,,,,,481.5,174006170,n,IDH2,,,,33,2,,,104265,0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,232,221,648,000,000,000,000",,,,,1,,155554778,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657131
panc1-proliferating,NCGC00263214-01,NCGC00263214-01|NCGC00263214-02|NCGC00263214-03|NCGC00263214-04,InChIKey=NCZYSQOTAYFTNM-UHFFFAOYSA-N,activity,46.600916,-2.2,-79.711,74.728,CC1=C(C=C([N]1CCCN2CCOCC2)C3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)C(F)(F)F,,,,,,4100,Tocris,,-4.3316,0.175,HC-067047,HC-067047,-2.4,,9.185,9.062,75.021,25.006,1,0.027,0.538,,,,,,,104.717,,,128.33,53.309,479.406,479.222,,,,,,,,,RTDN6PDVCB99,NCZYSQOTAYFTNM,,PANC1,VEADjyKJYijpOVgteD,,TRPV4 Antagonist,,,,,,471.5,137276058,883031-03-6,TRPV4,59341,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,343,221,647,000,000,000,000",,,,,1,,155551889,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656642
panc1-proliferating,NCGC00263230-01,NCGC00263230-01,InChIKey=PSQCGDAJJBYDRJ-UHFFFAOYSA-N,activity,67.550792,-2.2,-96.593,53.893,COC1=CC=CC=C1C2=CC=CC(=C2)C/3=C(O)/C4=CC(=C(Cl)C=C4NC3=O)C#N,,,,,,FASN MRK,NCGCChem,,-4.1704,0.197,FASN MRK,FASN MRK,-1.4,,10.35,4.89,79.201,3.08,1.509,0,0.791,,,,,,,99.673,,,111.491,32.29,470.704,466.262,,,,,,,,,JANCU8GKX94K,PSQCGDAJJBYDRJ,,PANC1,qDwwMRkloqfcPrGxyf,,Fatty Acid Synthase (FAS) Inhibitor,,,,,,402.8,137276074,910249-49-9,FAS,2194,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,088,221,644,000,000,000,000",,,,,1,,155551634,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656701
panc1-proliferating,NCGC00263207-01,NCGC00263207-01|NCGC00263207-02|NCGC00263207-03|NCGC00263207-04|NCGC00263207-05,InChIKey=DOKZLKDGUQWMSX-HKBQPEDESA-N,activity,82.869449,-2.2,-91.961,71.246,OC[C@H](CC1=CC=CC=C1)NC2=NC(=NC3=C2N=C[N]3CC4=CC=C(C=C4)C5=CC=CC=C5)OC6=CC7=C(CCC7)C=C6,,,,,,3324,Tocris,,-4.0816,0.13,QS11,QS11,-2.4,,7.189,4.791,57.358,0.251,1,0.033,0.523,,,,,,,92.212,,,105.265,47.907,422.356,,,,,,,,,,TQLHCDYBBU9T,DOKZLKDGUQWMSX,,PANC1,XPORNdELWeFqQSlREM,,ADP-ribosylation factor GTPase activating protein 1 Inhibitor,,,,,,567.7,137276051,1217444-15-9,ARF1,442334,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,194,221,647,000,000,000,000",,,,,1,,155554740,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655675
panc1-proliferating,NCGC00346435-01,NCGC00346435-01|NCGC00346435-02|NCGC00346435-03|NCGC00346435-04|NCGC00346435-05|NCGC00346435-06|NCGC00346435-07|NCGC00346435-08|NCGC00346435-09|NCGC00346435-10|NCGC00346435-12|NCGC00346435-13|NCGC00378571-01,InChIKey=YXYDNYFWAFBCAN-PFEQFJNWSA-N,activity,82.869449,-2.2,-91.272,64.863,NC(=O)C1=CC=CC2=C[N](N=C12)C3=CC=C(C=C3)[C@@H]4CCCNC4,,,,,,CT-MK4827 ,ChemieTek,,-4.0816,0.233,Niraparib,MK-4827,-2.4,,12.736,5.258,56.315,0,1,0.005,0.641,,,,,,,91.272,,,104.192,47.876,416.908,,,,,,,,,,4262PFAPFBJK,PCHKPVIQAHNQLW,,PANC1,ytMbOlMZWEarBXFVKv,,PARP Inhibitor,,,HCL,,,320.4,174007122,1038915-60-4,PARP1,142,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,321,221,645,000,000,000,000",,,,,1,,155550867,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656487
panc1-proliferating,NCGC00346589-01,MLS002153905-01|MLS002153907-01|MLS002637808-01|NCGC00013067-01|NCGC00013067-02|NCGC00016368-01|NCGC00016368-02|NCGC00017238-01|NCGC00017238-02|NCGC00142469-01|NCGC00169174-01|NCGC00169174-02|NCGC00169174-03|NCGC00178751-01|NCGC00186642-01|NCGC00262526-01|NCGC00262526-02|NCGC00262526-03|NCGC00262526-04|NCGC00262526-05|NCGC00262526-06|NCGC00262526-07|NCGC00262526-08|NCGC00262526-09|NCGC00262526-10|NCGC00262526-11|NCGC00262526-12|NCGC00262526-13|NCGC00262526-14|NCGC00262542-01|NCGC00262542-02|NCGC00262542-03|NCGC00262542-04|NCGC00262542-05|NCGC00262542-06|NCGC00262542-07|NCGC00262542-08|NCGC00262542-09|NCGC00262542-10,InChIKey=KMPWYEUPVWOPIM-KODHJQJWSA-N,activity,92.981051,-2.2,-92.949,74.091,O[C@@H]([C@@H]1CC2CCN1C[C@@H]2C=C)C3=CC=NC4=CC=CC=C34,,,,,,S2282,Selleck,,-4.0316,0.252,Cinchonidine,Cinchonidine,-2.4,,13.69,10.705,47.392,5.317,1.1,0.032,0.525,,,,,,,98.267,,,111.413,64.021,457.072,,,,,,,,,,XJRH3U4BN4BH,KMPWYEUPVWOPIM,,PANC1,FVtSKsSrbcZnfrdujl,,Alkaloid; P-Glycoprotein (MDR-1) Inhibitor,,,,,,294.4,174006274,485-71-2,,,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,643,065,221,645,000,000,000,000",,,,,1,,155550611,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655876
panc1-proliferating,NCGC00346669-01,NCGC00346669-01|NCGC00346669-02|NCGC00346669-03|NCGC00346669-04|NCGC00346669-05|NCGC00346669-06|NCGC00346669-07,InChIKey=BZCALJIHZVNMGJ-HSZRJFAPSA-N,activity,92.981051,-2.2,-93.793,55.889,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC=C4[C@@H](COC4=C3)CC(O)=O)C)OCCC[S+](C)([O-])=O,,,,,,S2637,Selleck,,-4.0316,0.15,TAK-875,TAK-875,-2.4,,7.683,3.65,44.747,-6.578,1,0.038,0.604,,,,,,,87.215,,,99.56,54.814,399.399,,,,,,,,,,ZZ2744RC8RJV,AGXOCELTCOEGNN,,PANC1,FNXlvfcnrgNRHSEnQD,,Insulin Secretagogues,,,H2O,,,524.6,174006778,1000413-72-8,,,,,22,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,498,221,646,000",,,,,1,,155552044,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655896
panc1-proliferating,NCGC00346882-01,NCGC00346882-01|NCGC00346882-02|NCGC00346882-03|NCGC00346882-04|NCGC00346882-05|NCGC00346882-06,InChIKey=RFZPGNRLOKVZJY-AWEZNQCLSA-N,activity,92.981051,-2.2,-95.897,58.036,C[C@H](NC(=O)C1=C(OCC2=CC=C(Cl)C=C2)C=CS1)C3=CC=CC=C3,,,,,,3718,Tocris,,-4.0316,0.221,AS-1949490,AS 1949490,-2.4,,10.838,6.047,52.371,-6.177,1,0.013,0.587,,,,,,,89.721,,,103.843,51.472,411.754,412.001,,,,,,,,,8R1T27JG5A4T,RFZPGNRLOKVZJY,,PANC1,knUVhlCyRQVxSYuEIO,,SH2 containing inositol phosphatase (SHIP) Inhibitor,,,,,,371.9,174006375,1203680-76-5,INPPL1,3636,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,619,221,645,000,000,000,000",,,,,1,,155552165,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656521
panc1-proliferating,NCGC00263119-01,NCGC00263119-01|NCGC00263119-02|NCGC00263119-03|NCGC00263119-04|NCGC00263119-05|NCGC00263119-06|NCGC00263119-07,InChIKey=DUHQBKLTAVUXFF-FERBBOLQSA-N,activity,92.981051,-2.2,-100.91,72.178,CN(C)C[C@@H]1CC[N]2C=C(C3=C2C=CC=C3)C/4=C(/C(=O)NC4=O)C5=C[N](CCO1)C6=C5C=CC=C6,,,,,,Axon 1401,ChemAxon,,-4.0316,0.158,Ruboxistaurin mesylate,LY-333531;Ruboxistaurin mesilate,-2.4,,8.566,5.776,48.151,-3.998,1.331,0.024,0.547,,,,,,,96.912,,,110.63,62.479,454.568,,,,,,,,,,HPZXZGC3PV52,ZCBUQCWBWNUWSU,,PANC1,lsfKCejDRtGvyeoNJS,,PKC Inhibitor,,,SULFONICACID_V1,,,468.5,137275963,192050-59-2,PRKCB,5579,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,601,221,645,000,000,000,000",,,,,1,,155552147,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657125
panc1-proliferating,NCGC00347280-01,NCGC00347280-01|NCGC00347280-02|NCGC00347280-03|NCGC00347280-04|NCGC00347280-05,InChIKey=DYVFBWXIOCLHPP-UHFFFAOYSA-N,activity,117.056207,-2.2,-100.042,81.43,NC1=C(C#N)C(=CC(=N1)C2=C(OCC3CC3)C=CC=C2O)C4CCNCC4,,,,,,401487,EMD Chemicals,,-3.9316,,IKK-2 Inhibitor VIII,IKK-2 Inhibitor VIII,-2.4,,,3.77,54.504,1.983,1,0.038,0.511,,,,,,,102.025,,,121.459,66.955,474.933,474.752,,,,,,,,,CGD6V5GG63KA,DYVFBWXIOCLHPP,,PANC1,bJqzFAWnrSTLbXUiCu,,IKK beta Inhibitor,,,,,,364.4,174007033,406208-42-2,IKBKB,3551,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,644,201,221,644,000,000,000,000",,,,,1,,155551747,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656080
panc1-proliferating,NCGC00242492-02,NCGC00242492-01|NCGC00242492-02|NCGC00242492-03|NCGC00242492-04|NCGC00242492-05|NCGC00242492-06|NCGC00242492-07|NCGC00242492-08|NCGC00242492-09,InChIKey=PGFQXGLPJUCTOI-WYMLVPIESA-N,activity,117.056207,-2.2,-102.63,81.637,C\C(=C/C(=O)NC1=C(C=CC=C1)C(O)=O)C2=CC3=CC=CC=C3C=C2,,,,,,S1186,Selleck,,-3.9316,0.216,BIBR-1532,BIBR-1532;BIBR 1532;BIBR1532; BIBR 1532,-2.4,,11.861,5.671,44.528,-1.183,1.21,0.037,0.513,,,,,,,101.448,,,114.243,69.714,474.846,475.711,,,,,,,,,34AKFGQJX49W,PGFQXGLPJUCTOI,,PANC1,DmjzhtbqntlWeWaxrp,,Telomerase Inhibitor,,,,,,331.4,174006166,321674-73-1,TERT,7015,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,223,221,647,000,000,000,000",,,,,1,,155554769,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221656157
panc1-proliferating,NCGC00263085-01,NCGC00263085-01|NCGC00263085-02|NCGC00263085-03|NCGC00263085-04|NCGC00263085-05|NCGC00263085-06|NCGC00263085-07|NCGC00263085-08|NCGC00263085-09|NCGC00263085-10|NCGC00263085-11|NCGC00263085-12|NCGC00263085-13|NCGC00263085-14,InChIKey=KHZOJCQBHJUJFY-UHFFFAOYSA-N,activity,23.355784,-2.3,-70.759,78.916,CC1=CC(=CC=N1)C2=CC=C(CC(=O)NC3=CC=C(C=C3)C4=CC=CN=C4)C=C2,,,,,,C7641-2,Cellagen,,-4.6316,0.219,Wnt-C59,Wnt-C59,-1.3,,12.203,8.424,95.19,19,1,0.116,0.395,,,,,,,89.759,,,106.098,10.908,395.64,403.627,,,,,,,,,C6QU33G4YWTZ,KHZOJCQBHJUJFY,,PANC1,CqHySBqnODIJGCTNoB,,Wnt Signaling Inhibitor,,,,,,379.5,137275928,1243243-89-1,PORCN,7474,,,33,0,,,104265,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,"221,647,736,221,644,000,000,000,000",,,,,1,,155552474,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655654
